Timestamp,Duration,CPU Usage (%),Memory Usage (%),Swap Usage (%),GPU Usage (%),Network Sent (bytes),Network Received (bytes)
2024-04-16 00:18:42,1446.12,12.9,20.2,0.1,100,5218329014,72412970133
2024-04-16 00:18:47,1451.16,12.9,20.2,0.1,66,5218446705,72413096704
2024-04-16 00:18:52,1456.2,12.9,20.2,0.1,100,5218565833,72413224841
2024-04-16 00:18:57,1461.24,12.8,20.2,0.1,100,5218666070,72413335038
2024-04-16 00:19:02,1466.28,12.8,20.2,0.1,100,5218802508,72413481334
2024-04-16 00:19:07,1471.31,12.8,20.2,0.1,100,5218936343,72413623689
2024-04-16 00:19:12,1476.35,12.8,20.2,0.1,100,5219003073,72413698881
2024-04-16 00:19:17,1481.39,12.8,20.2,0.1,100,5219105412,72413810230
2024-04-16 00:19:22,1486.42,12.9,20.2,0.1,100,5219237211,72413951029
2024-04-16 00:19:27,1491.46,12.8,20.2,0.1,63,5219322681,72414044119
2024-04-16 00:19:32,1496.5,12.8,20.2,0.1,100,5219406933,72414136531
2024-04-16 00:19:37,1501.53,12.8,20.2,0.1,100,5219474708,72414212946
2024-04-16 00:19:42,1506.57,12.9,20.2,0.1,100,5219612239,72414359179
2024-04-16 00:19:47,1511.61,12.9,20.2,0.1,100,5219749279,72414504739
2024-04-16 00:19:53,1516.64,12.9,20.2,0.1,100,5219882070,72414646352
2024-04-16 00:19:58,1521.68,12.8,20.2,0.1,100,5219983229,72414756541
2024-04-16 00:20:03,1526.72,12.8,20.2,0.1,100,5220119610,72414901742
2024-04-16 00:20:08,1531.76,12.8,20.2,0.1,100,5220222616,72415013728
2024-04-16 00:20:13,1536.79,12.9,20.3,0.1,90,5220325504,72415126516
2024-04-16 00:20:18,1541.83,12.9,20.3,0.1,100,5220428722,72415239634
2024-04-16 00:20:23,1546.87,12.8,20.3,0.1,58,5220530156,72415349528
2024-04-16 00:20:28,1551.91,12.8,20.3,0.1,100,5220597255,72415424967
2024-04-16 00:20:33,1556.94,12.8,20.3,0.1,100,5220701177,72415537049
2024-04-16 00:20:38,1561.98,13.1,20.4,0.1,65,5220840305,72415690335
2024-04-16 00:20:43,1567.02,12.9,20.4,0.1,66,5220963883,72415832205
2024-04-16 00:20:48,1572.06,12.8,20.4,0.1,63,5221065883,72415942377
2024-04-16 00:20:53,1577.09,12.8,20.4,0.1,68,5221167518,72416053501
2024-04-16 00:20:58,1582.13,12.9,20.4,0.1,100,5221268824,72416163387
2024-04-16 00:21:03,1587.16,12.8,20.4,0.1,100,5221354381,72416257404
2024-04-16 00:21:08,1592.2,12.8,20.4,0.1,100,5221455239,72416366662
2024-04-16 00:21:13,1597.23,12.8,20.4,0.1,100,5221595179,72416515602
2024-04-16 00:21:18,1602.27,12.8,20.4,0.1,100,5221714783,72416644566
2024-04-16 00:21:23,1607.32,12.9,19.8,0.1,100,5221836884,72416775727
2024-04-16 00:21:28,1612.36,12.8,19.8,0.1,68,5221955506,72416906109
2024-04-16 00:21:33,1617.39,12.8,19.9,0.1,78,5222072841,72417034246
2024-04-16 00:21:38,1622.43,12.8,19.8,0.1,88,5222193001,72417163046
2024-04-16 00:21:43,1627.46,12.8,19.8,0.1,100,5222309629,72417288268
2024-04-16 00:21:48,1632.5,12.8,19.8,0.1,100,5222447004,72417433633
